"Fecha","Emisora","Precio.Sucio","Precio.Limpio","Intereses.Devengados","Dias.por.Vencer","Tasa.Descuento","Precio.Sucio.24.Hrs","Precio.Limpio.24.Hrs","Intereses.Devengados.24.Hrs","Dias.Por.Vencer.24.Hrs","Tasa.Descuento.24.Hrs","Plazo","Sobretasa","Duracion","Convexidad","Rendimiento","Instrumento","FechaInicioCupon","FechaFinCupon","Tasa.Cupon.Vigente","Tasa.Cupon.Vigente.24.Hrs","Moneda","Homologación.Calificación","Clave","fechaInicio","fechaFinal","PagosCupon","Maduración","PAGOS","PAGOS.EXACTOS","TresAños","CincoAños","DiezAños"
"11/01/2019","AFIRALM",100.150246,99.984968,0.165278,84,0,100.220269,99.984158,0.236111,81,0,91,0.115452,0.228769,0.10467,0.08551572,"93_AFIRALM_00719","04/01/2019","05/04/2019",0.085,0.085,"MPS","AA",2,"04/01/2019","05/04/2019",91,91,1,1,0.08231301,0.08236835,0.0825067
"11/01/2019","AFIRALM",100.086153,99.999486,0.086667,25,0,100.150906,99.999239,0.151667,22,0,29,-0.64869,0.06907,0.009541,0.07800674,"93_AFIRALM_00819","07/01/2019","05/02/2019",0.078,0.078,"MPS","AA",2,"07/01/2019","05/02/2019",29,29,1,1,0.08231301,0.08236835,0.0825067
"11/01/2019","AFIRALM",100.106184,100.01674,0.089444,25,0,100.170949,100.014421,0.156528,22,0,29,-0.64869,0.06907,0.009541,0.07800674,"93_AFIRALM_00919","07/01/2019","05/02/2019",0.0805,0.0805,"MPS","AA",2,"07/01/2019","05/02/2019",29,29,1,1,0.08231301,0.08236835,0.0825067
"11/01/2019","AFIRALM",100.118202,100.027091,0.091111,25,0,100.182975,100.023531,0.159444,22,0,29,-0.64869,0.06907,0.009541,0.07800674,"93_AFIRALM_01019","07/01/2019","05/02/2019",0.082,0.082,"MPS","AA",2,"07/01/2019","05/02/2019",29,29,1,1,0.08231301,0.08236835,0.0825067
"11/01/2019","AFIRALM",100.074339,99.999422,0.074917,81,0,100.14912,99.999287,0.149833,78,0,84,0.4,0.221831,0.066547,0.08995,"93_AFIRALM_01119","08/01/2019","05/02/2019",0.0899,0.0899,"MPS","AA",2,"08/01/2019","02/04/2019",28,84,3,3,0.08231301,0.08236835,0.0825067
"11/01/2019","AFIRALM",100.075463,100.003796,0.071667,42,0,100.146202,100.002869,0.143333,39,0,45,0.115452,0.115513,0.026686,0.08561,"93_AFIRALM_01219","08/01/2019","22/02/2019",0.086,0.086,"MPS","AA",2,"08/01/2019","22/02/2019",45,45,1,1,0.08231301,0.08236835,0.0825067
"11/01/2019","AFIRALM",99.97317,99.902337,0.070833,179,0,100.042684,99.901017,0.141667,176,0,182,0.283958,0.476608,0.45431,0.08698752,"93_AFIRALM_01319","08/01/2019","09/07/2019",0.085,0.085,"MPS","AA",2,"08/01/2019","09/07/2019",182,182,1,1,0.08231301,0.08236835,0.0825067
"11/01/2019","AFIRALM",100.111018,100.041018,0.07,25,0,100.175787,100.035787,0.14,22,0,28,-0.64869,0.06907,0.009541,0.07800674,"93_AFIRALM_01419","08/01/2019","05/02/2019",0.084,0.084,"MPS","AA",2,"08/01/2019","05/02/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"11/01/2019","AFIRALM",100.081729,100.035618,0.046111,26,0,100.146464,100.031186,0.115278,23,0,28,-0.64869,0.071818,0.010316,0.07800449,"93_AFIRALM_01519","09/01/2019","06/02/2019",0.083,0.083,"MPS","AA",2,"09/01/2019","06/02/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"11/01/2019","AFIRALM",100.083384,100.059495,0.023889,27,0,100.148104,100.052548,0.095556,24,0,28,-0.64869,0.074564,0.01112,0.07800225,"93_AFIRALM_01619","10/01/2019","07/02/2019",0.086,0.086,"MPS","AA",2,"10/01/2019","07/02/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"11/01/2019","AFIRALM",100.091117,100.06695,0.024167,27,0,100.155841,100.059174,0.096667,24,0,28,-0.64869,0.074564,0.01112,0.07800225,"93_AFIRALM_01719","10/01/2019","07/02/2019",0.087,0.087,"MPS","AA",2,"10/01/2019","07/02/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"11/01/2019","AFIRALM",100,100,0,91,0,100.069791,99.998541,0.07125,88,0,91,0.115452,0.24743,0.122443,0.0855,"93_AFIRALM_01819","11/01/2019","12/04/2019",0.0855,0.0855,"MPS","AA",2,"11/01/2019","12/04/2019",91,91,1,1,0.08231301,0.08236835,0.0825067
"11/01/2019","AFIRALM",100,100,0,35,0,100.069892,99.999475,0.070417,32,0,35,0.002881,0.09643,0.018597,0.0845,"93_AFIRALM_01919","11/01/2019","15/02/2019",0.0845,0.0845,"MPS","AA",2,"11/01/2019","15/02/2019",35,35,1,1,0.08231301,0.08236835,0.0825067
"11/01/2019","AFIRALM",100,100,0,28,0,100.06465,99.99965,0.065,25,0,28,-0.64869,0.077309,0.011953,0.078,"93_AFIRALM_02019","11/01/2019","08/02/2019",0.078,0.078,"MPS","AA",2,"11/01/2019","08/02/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"11/01/2019","AFIRALM",99.999614,99.999614,0,252,0,100.077651,99.999401,0.07825,249,0,252,0.8,0.675098,0.516207,0.09395,"93_AFIRALM_02119","11/01/2019","08/02/2019",0.0939,0.0939,"MPS","AA",2,"11/01/2019","20/09/2019",28,252,9,9,0.08231301,0.08236835,0.0825067
"10/01/2019","BBASE",100.07216,99.999327,0.072833,91,0,100.09636,99.999249,0.097111,90,0,94,0.15,0.24912,0.081584,0.087341,"F_BBASE_18095","07/01/2019","07/02/2019",0.0874,0.0874,"MPS","AA",2,"07/01/2019","11/04/2019",31,94,3.032258065,3,0.08231301,0.08236835,0.0825067
"11/01/2019","ARREACT",100.203427,99.999205,0.204222,104,0,100.279963,99.999157,0.280806,101,0,112,0.6,0.283564,0.102887,0.09195,"93_ARREACT_00119","03/01/2019","25/04/2019",0.0919,0.0919,"MPS","AA",4,"03/01/2019","25/04/2019",112,112,1,1,0.08231301,0.08236835,0.0825067
"11/01/2019","ARREACT",100.022355,99.997383,0.024972,27,0,100.097113,99.997224,0.099889,24,0,28,0.573958,0.074496,0.011099,0.09022873,"93_ARREACT_00219","10/01/2019","07/02/2019",0.0899,0.0899,"MPS","AA",4,"10/01/2019","07/02/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"11/01/2019","ARREACT",100.022355,99.997383,0.024972,27,0,100.097113,99.997224,0.099889,24,0,28,0.573958,0.074496,0.011099,0.09022873,"93_ARREACT_00319","10/01/2019","07/02/2019",0.0899,0.0899,"MPS","AA",4,"10/01/2019","07/02/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"11/01/2019","ARREACT",100.027215,100.000021,0.027194,356,0,100.108586,99.999808,0.108778,353,0,357,1.2,0.938812,0.979046,0.09795,"93_ARREACT_00419","10/01/2019","07/02/2019",0.0979,0.0979,"MPS","AA",4,"10/01/2019","02/01/2020",28,357,12.75,12,0.08231301,0.08236835,0.0825067
"11/01/2019","BBASE",100.095545,99.998434,0.097111,90,0,100.168269,99.998325,0.169944,87,0,94,0.15,0.246358,0.080002,0.08745,"F_BBASE_18095","07/01/2019","07/02/2019",0.0874,0.0874,"MPS","AA",2,"07/01/2019","11/04/2019",31,94,3.032258065,3,0.08231301,0.08236835,0.0825067
"14/01/2019","ARREACT",100.279963,99.999157,0.280806,101,0,100.305489,99.999156,0.306333,100,0,112,0.6,0.27529,0.097624,0.09195,"93_ARREACT_00119","03/01/2019","25/04/2019",0.0919,0.0919,"MPS","AA",4,"03/01/2019","25/04/2019",112,112,1,1,0.08231301,0.08236835,0.0825067
"14/01/2019","ARREACT",100.097854,99.997965,0.099889,24,0,100.122767,99.997906,0.124861,23,0,28,0.573958,0.066269,0.008783,0.0901171,"93_ARREACT_00219","10/01/2019","07/02/2019",0.0899,0.0899,"MPS","AA",4,"10/01/2019","07/02/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"14/01/2019","ARREACT",100.097854,99.997965,0.099889,24,0,100.122767,99.997906,0.124861,23,0,28,0.573958,0.066269,0.008783,0.0901171,"93_ARREACT_00319","10/01/2019","07/02/2019",0.0899,0.0899,"MPS","AA",4,"10/01/2019","07/02/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"14/01/2019","ARREACT",100.108586,99.999808,0.108778,353,0,100.135725,99.999753,0.135972,352,0,357,1.2,0.930542,0.962948,0.09795,"93_ARREACT_00419","10/01/2019","07/02/2019",0.0979,0.0979,"MPS","AA",4,"10/01/2019","02/01/2020",28,357,12.75,12,0.08231301,0.08236835,0.0825067
"11/01/2019","GICSA",92.590994,91.682994,0.908,1420,0,92.679253,91.695586,0.983667,1417,0,2548,3.37,3.156806,12.547324,0.1177,"91_GICSA_15","06/12/2018","06/06/2019",0.0908,0.0908,"MPS","AA",4,"04/01/2019","06/01/2019",182,2,0.010989011,0,0.08231301,0.08236835,0.0825067
"14/01/2019","BBASE",100.168269,99.998325,0.169944,87,0,100.192522,99.9983,0.194222,86,0,94,0.15,0.238081,0.075353,0.08745,"F_BBASE_18095","07/01/2019","07/02/2019",0.0874,0.0874,"MPS","AA",2,"07/01/2019","11/04/2019",31,94,3.032258065,3,0.08231301,0.08236835,0.0825067
"14/01/2019","BBASE",99.999158,99.999158,0,280,0,100.023508,99.999108,0.0244,279,0,280,0.2,0.749304,0.630206,0.08795,"F_BBASE_19002","14/01/2019","11/02/2019",0.087841,0.087841,"MPS","AA",2,"14/01/2019","21/10/2019",28,280,10,10,0.08231301,0.08236835,0.0825067
"15/01/2019","BBASE",100.192522,99.9983,0.194222,86,0,100.216781,99.998281,0.2185,85,0,94,0.15,0.235322,0.073833,0.08745,"F_BBASE_18095","07/01/2019","07/02/2019",0.0874,0.0874,"MPS","AA",2,"07/01/2019","11/04/2019",31,94,3.032258065,3,0.08231301,0.08236835,0.0825067
"15/01/2019","BBASE",100.023508,99.999108,0.0244,279,0,100.047864,99.999063,0.048801,278,0,280,0.2,0.746545,0.625866,0.08795,"F_BBASE_19002","14/01/2019","11/02/2019",0.087841,0.087841,"MPS","AA",2,"14/01/2019","21/10/2019",28,280,10,10,0.08231301,0.08236835,0.0825067
"14/01/2019","GICSA",92.825319,91.841652,0.983667,1417,0,92.854682,91.845793,1.008889,1416,0,2548,3.37,3.15023,12.502683,0.1172,"91_GICSA_15","06/12/2018","06/06/2019",0.0908,0.0908,"MPS","AA",4,"04/01/2019","06/01/2019",182,2,0.010989011,0,0.08231301,0.08236835,0.0825067
"14/01/2019","AFIRALM",100.26169,100.00169,0.26,16,0,100.283181,100.001514,0.281667,15,0,28,-0.698314,0.044292,0.003924,0.07741725,"93_AFIRALM_00119","02/01/2019","30/01/2019",0.078,0.078,"MPS","AA",2,"02/01/2019","30/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"14/01/2019","AFIRALM",100.352497,100.052497,0.3,16,0,100.374146,100.049146,0.325,15,0,28,-0.64869,0.044291,0.003923,0.07791349,"93_AFIRALM_00219","02/01/2019","30/01/2019",0.09,0.09,"MPS","AA",2,"02/01/2019","30/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"14/01/2019","AFIRALM",100.307624,100.041791,0.265833,17,0,100.329257,100.039257,0.29,16,0,28,-0.64869,0.047049,0.004427,0.07791063,"93_AFIRALM_00319","03/01/2019","31/01/2019",0.087,0.087,"MPS","AA",2,"03/01/2019","31/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"14/01/2019","AFIRALM",100.3537,100.076561,0.277139,22,0,100.375316,100.072983,0.302333,21,0,33,-0.64869,0.060822,0.007399,0.07789634,"93_AFIRALM_00419","03/01/2019","05/02/2019",0.0907,0.0907,"MPS","AA",2,"03/01/2019","05/02/2019",33,33,1,1,0.08231301,0.08236835,0.0825067
"14/01/2019","AFIRALM",100.276627,100.023016,0.253611,17,0,100.298253,100.021586,0.276667,16,0,28,-0.64869,0.047049,0.004427,0.07791063,"93_AFIRALM_00519","03/01/2019","31/01/2019",0.083,0.083,"MPS","AA",2,"03/01/2019","31/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"14/01/2019","AFIRALM",100.306849,100.041321,0.265528,17,0,100.328482,100.038815,0.289667,16,0,28,-0.64869,0.047049,0.004427,0.07791063,"93_AFIRALM_00619","03/01/2019","31/01/2019",0.0869,0.0869,"MPS","AA",2,"03/01/2019","31/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"14/01/2019","AFIRALM",100.105453,99.869342,0.236111,81,0,100.130178,99.870456,0.259722,80,0,91,0.64968,0.2205,0.09724,0.09071139,"93_AFIRALM_00719","04/01/2019","05/04/2019",0.085,0.085,"MPS","AA",2,"04/01/2019","05/04/2019",91,91,1,1,0.08231301,0.08236835,0.0825067
"14/01/2019","AFIRALM",100.151579,99.999912,0.151667,22,0,100.173151,99.999818,0.173333,21,0,29,-0.64869,0.060822,0.007399,0.07789634,"93_AFIRALM_00819","07/01/2019","05/02/2019",0.078,0.078,"MPS","AA",2,"07/01/2019","05/02/2019",29,29,1,1,0.08231301,0.08236835,0.0825067
"14/01/2019","AFIRALM",100.171622,100.015094,0.156528,22,0,100.193199,100.01431,0.178889,21,0,29,-0.64869,0.060822,0.007399,0.07789634,"93_AFIRALM_00919","07/01/2019","05/02/2019",0.0805,0.0805,"MPS","AA",2,"07/01/2019","05/02/2019",29,29,1,1,0.08231301,0.08236835,0.0825067
"14/01/2019","AFIRALM",100.183648,100.024204,0.159444,22,0,100.205228,100.023006,0.182222,21,0,29,-0.64869,0.060822,0.007399,0.07789634,"93_AFIRALM_01019","07/01/2019","05/02/2019",0.082,0.082,"MPS","AA",2,"07/01/2019","05/02/2019",29,29,1,1,0.08231301,0.08236835,0.0825067
"14/01/2019","AFIRALM",100.14912,99.999287,0.149833,78,0,100.174059,99.999253,0.174806,77,0,84,0.4,0.213556,0.062305,0.08995,"93_AFIRALM_01119","08/01/2019","05/02/2019",0.0899,0.0899,"MPS","AA",2,"08/01/2019","02/04/2019",28,84,3,3,0.08231301,0.08236835,0.0825067
"14/01/2019","AFIRALM",100.147501,100.004168,0.143333,39,0,100.171071,100.003849,0.167222,38,0,45,0.115452,0.107339,0.023043,0.08548917,"93_AFIRALM_01219","08/01/2019","22/02/2019",0.086,0.086,"MPS","AA",2,"08/01/2019","22/02/2019",45,45,1,1,0.08231301,0.08236835,0.0825067
"14/01/2019","AFIRALM",99.880981,99.739314,0.141667,176,0,99.905016,99.739738,0.165278,175,0,182,0.64968,0.468188,0.4384,0.09043985,"93_AFIRALM_01319","08/01/2019","09/07/2019",0.085,0.085,"MPS","AA",2,"08/01/2019","09/07/2019",182,182,1,1,0.08231301,0.08236835,0.0825067
"14/01/2019","AFIRALM",100.17646,100.03646,0.14,22,0,100.198038,100.034705,0.163333,21,0,28,-0.64869,0.060822,0.007399,0.07789634,"93_AFIRALM_01419","08/01/2019","05/02/2019",0.084,0.084,"MPS","AA",2,"08/01/2019","05/02/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"14/01/2019","AFIRALM",100.14717,100.031892,0.115278,23,0,100.168737,100.030404,0.138333,22,0,28,-0.64869,0.063573,0.008083,0.07789348,"93_AFIRALM_01519","09/01/2019","06/02/2019",0.083,0.083,"MPS","AA",2,"09/01/2019","06/02/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"14/01/2019","AFIRALM",100.148845,100.053289,0.095556,24,0,100.170406,100.050962,0.119444,23,0,28,-0.64869,0.066322,0.008797,0.07789062,"93_AFIRALM_01619","10/01/2019","07/02/2019",0.086,0.086,"MPS","AA",2,"10/01/2019","07/02/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"14/01/2019","AFIRALM",100.156583,100.059916,0.096667,24,0,100.178146,100.057313,0.120833,23,0,28,-0.64869,0.066322,0.008797,0.07789062,"93_AFIRALM_01719","10/01/2019","07/02/2019",0.087,0.087,"MPS","AA",2,"10/01/2019","07/02/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"14/01/2019","AFIRALM",99.945556,99.874306,0.07125,88,0,99.970195,99.875195,0.095,87,0,91,0.64968,0.239143,0.114379,0.09069139,"93_AFIRALM_01819","11/01/2019","12/04/2019",0.0855,0.0855,"MPS","AA",2,"11/01/2019","12/04/2019",91,91,1,1,0.08231301,0.08236835,0.0825067
"14/01/2019","AFIRALM",100.070921,100.000504,0.070417,32,0,100.094208,100.000319,0.093889,31,0,35,0.002881,0.088227,0.015568,0.08438347,"93_AFIRALM_01919","11/01/2019","15/02/2019",0.0845,0.0845,"MPS","AA",2,"11/01/2019","15/02/2019",35,35,1,1,0.08231301,0.08236835,0.0825067
"14/01/2019","AFIRALM",100.065426,100.000426,0.065,25,0,100.086963,100.000296,0.086667,24,0,28,-0.64869,0.069071,0.009542,0.07788776,"93_AFIRALM_02019","11/01/2019","08/02/2019",0.078,0.078,"MPS","AA",2,"11/01/2019","08/02/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"14/01/2019","AFIRALM",100.077651,99.999401,0.07825,249,0,100.103677,99.999344,0.104333,248,0,252,0.8,0.666825,0.504467,0.09395,"93_AFIRALM_02119","11/01/2019","08/02/2019",0.0939,0.0939,"MPS","AA",2,"11/01/2019","20/09/2019",28,252,9,9,0.08231301,0.08236835,0.0825067
"14/01/2019","AFIRALM",100,100,0,28,0,100.023187,99.999854,0.023333,27,0,28,-0.036609,0.077273,0.011942,0.084,"93_AFIRALM_02219","14/01/2019","11/02/2019",0.084,0.084,"MPS","AA",2,"14/01/2019","11/02/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"14/01/2019","AFIRALM",100,100,0,50,0,100.024914,99.999692,0.025222,49,0,50,0.64968,0.137159,0.037625,0.0908,"93_AFIRALM_02319","14/01/2019","05/03/2019",0.0908,0.0908,"MPS","AA",2,"14/01/2019","05/03/2019",50,50,1,1,0.08231301,0.08236835,0.0825067
"15/01/2019","GICSA",92.796251,91.787362,1.008889,1416,0,92.825653,91.791542,1.034111,1415,0,2548,3.37,3.147092,12.481437,0.1174,"91_GICSA_15","06/12/2018","06/06/2019",0.0908,0.0908,"MPS","AA",4,"04/01/2019","06/01/2019",182,2,0.010989011,0,0.08231301,0.08236835,0.0825067
"15/01/2019","AFIRALM",100.282268,100.000601,0.281667,15,0,100.303829,100.000496,0.303333,14,0,28,-0.698314,0.041532,0.00345,0.07763664,"93_AFIRALM_00119","02/01/2019","30/01/2019",0.078,0.078,"MPS","AA",2,"02/01/2019","30/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"15/01/2019","AFIRALM",100.373231,100.048231,0.325,15,0,100.39495,100.04495,0.35,14,0,28,-0.64869,0.041531,0.00345,0.07813288,"93_AFIRALM_00219","02/01/2019","30/01/2019",0.09,0.09,"MPS","AA",2,"02/01/2019","30/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"15/01/2019","AFIRALM",100.32828,100.03828,0.29,16,0,100.349983,100.035816,0.314167,15,0,28,-0.64869,0.044291,0.003923,0.07813059,"93_AFIRALM_00319","03/01/2019","31/01/2019",0.087,0.087,"MPS","AA",2,"03/01/2019","31/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"15/01/2019","AFIRALM",100.374017,100.071684,0.302333,21,0,100.395704,100.068176,0.327528,20,0,33,-0.64869,0.058069,0.006744,0.07811917,"93_AFIRALM_00419","03/01/2019","05/02/2019",0.0907,0.0907,"MPS","AA",2,"03/01/2019","05/02/2019",33,33,1,1,0.08231301,0.08236835,0.0825067
"15/01/2019","AFIRALM",100.297276,100.020609,0.276667,16,0,100.318973,100.019251,0.299722,15,0,28,-0.64869,0.044291,0.003923,0.07813059,"93_AFIRALM_00519","03/01/2019","31/01/2019",0.083,0.083,"MPS","AA",2,"03/01/2019","31/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"15/01/2019","AFIRALM",100.327505,100.037838,0.289667,16,0,100.349208,100.035402,0.313806,15,0,28,-0.64869,0.044291,0.003923,0.07813059,"93_AFIRALM_00619","03/01/2019","31/01/2019",0.0869,0.0869,"MPS","AA",2,"03/01/2019","31/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"15/01/2019","AFIRALM",100.243426,99.983704,0.259722,80,0,100.266802,99.983469,0.283333,79,0,91,0.105388,0.218078,0.095116,0.08552513,"93_AFIRALM_00719","04/01/2019","05/04/2019",0.085,0.085,"MPS","AA",2,"04/01/2019","05/04/2019",91,91,1,1,0.08231301,0.08236835,0.0825067
"15/01/2019","AFIRALM",100.171855,99.998522,0.173333,21,0,100.193498,99.998498,0.195,20,0,29,-0.64869,0.058069,0.006744,0.07811917,"93_AFIRALM_00819","07/01/2019","05/02/2019",0.078,0.078,"MPS","AA",2,"07/01/2019","05/02/2019",29,29,1,1,0.08231301,0.08236835,0.0825067
"15/01/2019","AFIRALM",100.191903,100.013014,0.178889,21,0,100.21355,100.0123,0.20125,20,0,29,-0.64869,0.058069,0.006744,0.07811917,"93_AFIRALM_00919","07/01/2019","05/02/2019",0.0805,0.0805,"MPS","AA",2,"07/01/2019","05/02/2019",29,29,1,1,0.08231301,0.08236835,0.0825067
"15/01/2019","AFIRALM",100.203931,100.021709,0.182222,21,0,100.225581,100.020581,0.205,20,0,29,-0.64869,0.058069,0.006744,0.07811917,"93_AFIRALM_01019","07/01/2019","05/02/2019",0.082,0.082,"MPS","AA",2,"07/01/2019","05/02/2019",29,29,1,1,0.08231301,0.08236835,0.0825067
"15/01/2019","AFIRALM",100.174059,99.999253,0.174806,77,0,100.199004,99.999226,0.199778,76,0,84,0.4,0.210797,0.060921,0.08995,"93_AFIRALM_01119","08/01/2019","05/02/2019",0.0899,0.0899,"MPS","AA",2,"08/01/2019","02/04/2019",28,84,3,3,0.08231301,0.08236835,0.0825067
"15/01/2019","AFIRALM",100.169688,100.002466,0.167222,38,0,100.193304,100.002193,0.191111,37,0,45,0.105388,0.10461,0.021887,0.0856211,"93_AFIRALM_01219","08/01/2019","22/02/2019",0.086,0.086,"MPS","AA",2,"08/01/2019","22/02/2019",45,45,1,1,0.08231301,0.08236835,0.0825067
"15/01/2019","AFIRALM",99.890545,99.725267,0.165278,175,0,99.914668,99.725779,0.188889,174,0,182,0.64968,0.465572,0.433515,0.09075098,"93_AFIRALM_01319","08/01/2019","09/07/2019",0.085,0.085,"MPS","AA",2,"08/01/2019","09/07/2019",182,182,1,1,0.08231301,0.08236835,0.0825067
"15/01/2019","AFIRALM",100.196742,100.033409,0.163333,21,0,100.21839,100.031723,0.186667,20,0,28,-0.64869,0.058069,0.006744,0.07811917,"93_AFIRALM_01419","08/01/2019","05/02/2019",0.084,0.084,"MPS","AA",2,"08/01/2019","05/02/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"15/01/2019","AFIRALM",100.167376,100.029043,0.138333,22,0,100.189012,100.027623,0.161389,21,0,28,-0.64869,0.060821,0.007398,0.07811688,"93_AFIRALM_01519","09/01/2019","06/02/2019",0.083,0.083,"MPS","AA",2,"09/01/2019","06/02/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"15/01/2019","AFIRALM",100.16898,100.049536,0.119444,23,0,100.190612,100.047279,0.143333,22,0,28,-0.64869,0.063572,0.008083,0.0781146,"93_AFIRALM_01619","10/01/2019","07/02/2019",0.086,0.086,"MPS","AA",2,"10/01/2019","07/02/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"15/01/2019","AFIRALM",100.176719,100.055886,0.120833,23,0,100.198353,100.053353,0.145,22,0,28,-0.64869,0.063572,0.008083,0.0781146,"93_AFIRALM_01719","10/01/2019","07/02/2019",0.087,0.087,"MPS","AA",2,"10/01/2019","07/02/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"15/01/2019","AFIRALM",100.09286,99.99786,0.095,87,0,100.116159,99.997409,0.11875,86,0,91,0.105388,0.236774,0.112124,0.08550914,"93_AFIRALM_01819","11/01/2019","12/04/2019",0.0855,0.0855,"MPS","AA",2,"11/01/2019","12/04/2019",91,91,1,1,0.08231301,0.08236835,0.0825067
"15/01/2019","AFIRALM",100.092252,99.998363,0.093889,31,0,100.115612,99.998251,0.117361,30,0,35,0.002881,0.085488,0.014616,0.08461203,"93_AFIRALM_01919","11/01/2019","15/02/2019",0.0845,0.0845,"MPS","AA",2,"11/01/2019","15/02/2019",35,35,1,1,0.08231301,0.08236835,0.0825067
"15/01/2019","AFIRALM",100.085473,99.998806,0.086667,24,0,100.107081,99.998748,0.108333,23,0,28,-0.64869,0.066321,0.008797,0.07811231,"93_AFIRALM_02019","11/01/2019","08/02/2019",0.078,0.078,"MPS","AA",2,"11/01/2019","08/02/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"15/01/2019","AFIRALM",100.103677,99.999344,0.104333,248,0,100.12971,99.999293,0.130417,247,0,252,0.8,0.664067,0.500584,0.09395,"93_AFIRALM_02119","11/01/2019","08/02/2019",0.0939,0.0939,"MPS","AA",2,"11/01/2019","20/09/2019",28,252,9,9,0.08231301,0.08236835,0.0825067
"15/01/2019","AFIRALM",100.0215,99.998167,0.023333,27,0,100.04476,99.998093,0.046667,26,0,28,-0.036609,0.074529,0.011109,0.08422627,"93_AFIRALM_02219","14/01/2019","11/02/2019",0.084,0.084,"MPS","AA",2,"14/01/2019","11/02/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"15/01/2019","AFIRALM",100.094949,100.069727,0.025222,49,0,100.118479,100.068035,0.050444,48,0,50,0.105388,0.134544,0.036204,0.08559597,"93_AFIRALM_02319","14/01/2019","05/03/2019",0.0908,0.0908,"MPS","AA",2,"14/01/2019","05/03/2019",50,50,1,1,0.08231301,0.08236835,0.0825067
"15/01/2019","AFIRALM",100,100,0,91,0,100.023253,99.999503,0.02375,90,0,91,0.105388,0.24743,0.122443,0.0855,"93_AFIRALM_02419","15/01/2019","16/04/2019",0.0855,0.0855,"MPS","AA",2,"15/01/2019","16/04/2019",91,91,1,1,0.08231301,0.08236835,0.0825067
"15/01/2019","ARREACT",100.305489,99.999156,0.306333,100,0,100.331021,99.99916,0.331861,99,0,112,0.6,0.272532,0.0959,0.09195,"93_ARREACT_00119","03/01/2019","25/04/2019",0.0919,0.0919,"MPS","AA",4,"03/01/2019","25/04/2019",112,112,1,1,0.08231301,0.08236835,0.0825067
"15/01/2019","ARREACT",100.121343,99.996482,0.124861,23,0,100.14633,99.996497,0.149833,22,0,28,0.573958,0.063522,0.00807,0.09034108,"93_ARREACT_00219","10/01/2019","07/02/2019",0.0899,0.0899,"MPS","AA",4,"10/01/2019","07/02/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"15/01/2019","ARREACT",100.121343,99.996482,0.124861,23,0,100.14633,99.996497,0.149833,22,0,28,0.573958,0.063522,0.00807,0.09034108,"93_ARREACT_00319","10/01/2019","07/02/2019",0.0899,0.0899,"MPS","AA",4,"10/01/2019","07/02/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"15/01/2019","ARREACT",100.135725,99.999753,0.135972,352,0,100.16287,99.999703,0.163167,351,0,357,1.2,0.927785,0.957612,0.09795,"93_ARREACT_00419","10/01/2019","07/02/2019",0.0979,0.0979,"MPS","AA",4,"10/01/2019","02/01/2020",28,357,12.75,12,0.08231301,0.08236835,0.0825067
"15/01/2019","GICSA",92.796251,91.787362,1.008889,1416,0,92.825653,91.791542,1.034111,1415,0,2548,3.37,3.147092,12.481437,0.1174,"91_GICSA_15","06/12/2018","06/06/2019",0.0908,0.0908,"MPS","AA",4,"04/01/2019","06/01/2019",182,2,0.010989011,0,0.08231301,0.08236835,0.0825067
