Fecha,Emisora,Precio Sucio,Precio Limpio,Intereses Devengados,Dias por Vencer,Tasa Descuento,Precio Sucio 24 Hrs,Precio Limpio 24 Hrs,Intereses Devengados 24 Hrs,Dias Por Vencer 24 Hrs,Tasa Descuento 24 Hrs,Plazo,Sobretasa,Duracion,Convexidad,Rendimiento,Instrumento,FechaInicioCupon,FechaFinCupon,Tasa Cupon Vigente,Tasa Cupon Vigente 24 Hrs,Moneda,Homologación Calificación,Clave,fechaInicio,fechaFinal,PagosCupon,Maduración,PAGOS,PAGOS EXACTOS
14/01/2019,BACTINV,100.096498,99.999387,0.097111,80,0,100.120734,99.999345,0.121389,79,0,84,0.15,0.219159,0.06516,8.745,F_BACTINV_19005,10/01/2019,07/02/2019,0.0874,0.0874,MPS,AAA,4,10/01/2019,04/04/2019,28,84,3,3
14/01/2019,BACTINV,100.09705,99.999383,0.097667,108,0,100.121424,99.999341,0.122083,107,0,112,0.2,0.294828,0.110255,8.795,F_BACTINV_19006,10/01/2019,07/02/2019,0.0879,0.0879,MPS,AAA,4,10/01/2019,02/05/2019,28,112,4,4
14/01/2019,BACTINV,100.097603,99.999381,0.098222,136,0,100.122115,99.999337,0.122778,135,0,140,0.25,0.369956,0.166635,8.845,F_BACTINV_19007,10/01/2019,07/02/2019,0.0884,0.0884,MPS,AAA,4,10/01/2019,30/05/2019,28,140,5,5
14/01/2019,BACTINV,100.098155,99.999377,0.098778,164,0,100.122805,99.999333,0.123472,163,0,168,0.3,0.444539,0.23413,8.895,F_BACTINV_19008,10/01/2019,07/02/2019,0.0889,0.0889,MPS,AAA,4,10/01/2019,27/06/2019,28,168,6,6
14/01/2019,ARREACT,100.097854,99.997965,0.099889,24,0,100.122767,99.997906,0.124861,23,0,28,0.573958,0.066269,0.008783,9.01171,93_ARREACT_00319,10/01/2019,07/02/2019,0.0899,0.0899,MPS,AA,4,10/01/2019,07/02/2019,28,28,1,1
14/01/2019,ARREACT,100.108586,99.999808,0.108778,353,0,100.135725,99.999753,0.135972,352,0,357,1.2,0.930542,0.962948,9.795,93_ARREACT_00419,10/01/2019,07/02/2019,0.0979,0.0979,MPS,AA,4,10/01/2019,02/01/2020,28,357,12.75,12
14/01/2019,FINBE,100.098155,99.999377,0.098778,24,0,100.122805,99.999333,0.123472,23,0,28,0.3,0.066209,0.009498,8.895,93_FINBE_00119,10/01/2019,07/02/2019,0.0889,0.0889,MPS,AAA,4,10/01/2019,07/02/2019,28,28,1,1
14/01/2019,GFAMSA,100.12312,99.999898,0.123222,59,0,100.15385,99.999822,0.154028,58,0,63,2.5,0.161499,0.038617,11.095,93_GFAMSA_00119,10/01/2019,07/02/2019,0.1109,0.1109,MPS,B,1,10/01/2019,14/03/2019,28,63,2.25,2
14/01/2019,GFAMSA,100.125747,99.999191,0.126556,276,0,100.157305,99.999111,0.158194,275,0,280,2.8,0.73016,0.603173,11.395,93_GFAMSA_00219,10/01/2019,07/02/2019,0.1139,0.1139,MPS,B,1,10/01/2019,17/10/2019,28,280,10,10
14/01/2019,BANOBRA,100.163297,100.022339,0.140958,190,0,100.18665,100.022199,0.164451,189,0,196,-0.174999,0.513849,0.307162,8.420001,F_BANOBRA_19005,08/01/2019,05/02/2019,0.084575,0.084575,MPS,AAA,3,08/01/2019,23/07/2019,28,196,7,7
14/01/2019,BANOBRA,100.139811,100.022372,0.117439,191,0,100.163159,100.022232,0.140927,190,0,196,-0.175017,0.51661,0.31022,8.419983,F_BANOBRA_19006,09/01/2019,06/02/2019,0.084556,0.084556,MPS,AAA,3,09/01/2019,24/07/2019,28,196,7,7
14/01/2019,BANOBRA,100.093791,99.999069,0.094722,360,0,100.117446,99.999043,0.118403,359,0,364,-0.06,0.954614,1.008685,8.535,F_BANOBRA_19011,10/01/2019,07/02/2019,0.08525,0.08525,MPS,AAA,3,10/01/2019,09/01/2020,28,364,13,13
14/01/2019,BANOBRA,100.093016,100.022565,0.070451,193,0,100.116353,100.022419,0.093934,192,0,196,-0.175017,0.522129,0.31638,8.419983,F_BANOBRA_19012,11/01/2019,08/02/2019,0.084541,0.084541,MPS,AAA,3,11/01/2019,26/07/2019,28,196,7,7
11/01/2019,GICSA,92.590994,91.682994,0.908,1420,0,92.679253,91.695586,0.983667,1417,0,2548,3.37,3.156806,12.547324,11.77,91_GICSA_15,06/12/2018,06/06/2019,0.0908,0.0908,MPS,AA,4,04/01/2019,06/01/2019,182,2,0.010989011,0
14/01/2019,ION,100.124644,99.9992,0.125444,24,0,100.155926,99.99912,0.156806,23,0,28,2.7,0.066086,0.009463,11.295,93_ION_00119,10/01/2019,07/02/2019,0.1129,0.1129,MPS,A,4,10/01/2019,07/02/2019,28,28,1,1
14/01/2019,BANORTE,100.26262,99.999231,0.263389,101,0,100.286563,99.99923,0.287333,100,0,112,0.03,0.275612,0.097801,8.625,F_BANORTE_19001,03/01/2019,31/01/2019,0.0862,0.0862,MPS,AAA,4,03/01/2019,25/04/2019,28,112,4,4
14/01/2019,BANORTE,100.263533,99.999227,0.264306,157,0,100.28756,99.999227,0.288333,156,0,168,0.06,0.425516,0.216061,8.655,F_BANORTE_19002,03/01/2019,31/01/2019,0.0865,0.0865,MPS,AAA,4,03/01/2019,20/06/2019,28,168,6,6
14/01/2019,BANORTE,100.258249,99.995471,0.262778,101,0,100.282358,99.995691,0.286667,100,0,112,0.09,0.275592,0.097788,8.685,F_BANORTE_19003,03/01/2019,31/01/2019,0.086,0.086,MPS,AAA,4,03/01/2019,25/04/2019,28,112,4,4
14/01/2019,BANORTE,100.240617,99.999228,0.241389,186,0,100.26475,99.999222,0.265528,185,0,196,0.1,0.502421,0.294745,8.695,F_BANORTE_19004,04/01/2019,01/02/2019,0.0869,0.0869,MPS,AAA,4,04/01/2019,19/07/2019,28,196,7,7
14/01/2019,BANORTE,100.168176,99.999204,0.168972,246,0,100.192291,99.99918,0.193111,245,0,253,0.1,0.660208,0.494725,8.695,F_BANORTE_19005,07/01/2019,04/02/2019,0.0869,0.0869,MPS,AAA,4,07/01/2019,17/09/2019,28,253,9.035714286,9
14/01/2019,BANORTE,100.143815,99.999315,0.1445,302,0,100.167868,99.999285,0.168583,301,0,308,0.08,0.805357,0.725219,8.675,F_BANORTE_19006,08/01/2019,05/02/2019,0.0867,0.0867,MPS,AAA,4,08/01/2019,12/11/2019,28,308,11,11
14/01/2019,START,100.260185,99.999241,0.260944,73,0,100.283907,99.99924,0.284667,72,0,84,-0.05,0.199913,0.055606,8.545,93_START_00119,03/01/2019,31/01/2019,0.0854,0.0854,MPS,AAA,4,03/01/2019,28/03/2019,28,84,3,3
14/01/2019,START,100.094288,99.999399,0.094889,80,0,100.117971,99.99936,0.118611,79,0,84,-0.05,0.219229,0.065194,8.545,93_START_00219,10/01/2019,07/02/2019,0.0854,0.0854,MPS,AAA,4,10/01/2019,04/04/2019,28,84,3,3
14/01/2019,BANSAN,100.070818,99.999034,0.071784,361,0,100.094716,99.999004,0.095712,360,0,364,0.03,0.956911,1.013473,8.625,F_BANSAN_19003,11/01/2019,08/02/2019,0.086141,0.086141,MPS,AAA,3,11/01/2019,10/01/2020,28,364,13,13
14/01/2019,BANSAN,100.070818,99.999034,0.071784,361,0,100.095141,99.999368,0.095773,360,0,364,0.03,0.956911,1.013473,8.625,F_BANSAN_19004,11/01/2019,08/02/2019,0.086141,0.086196,MPS,AAA,3,11/01/2019,10/01/2020,28,364,13,13
14/01/2019,BBASE,100.168269,99.998325,0.169944,87,0,100.192522,99.9983,0.194222,86,0,94,0.15,0.238081,0.075353,8.745,F_BBASE_18095,07/01/2019,07/02/2019,0.0874,0.0874,MPS,AA,2,07/01/2019,11/04/2019,31,94,3.032258065,3
14/01/2019,BBASE,99.999158,99.999158,0.00E+00,280,0,100.023508,99.999108,0.0244,279,0,280,0.2,0.749304,0.630206,8.795,F_BBASE_19002,14/01/2019,11/02/2019,0.087841,0.087841,MPS,AA,2,14/01/2019,21/10/2019,28,280,10,10
14/01/2019,HSBCMX,100.072761,99.999977,0.072784,165,0,100.096985,99.999939,0.097046,164,0,168,0.15,0.447266,0.23919,8.745,F_HSBCMX_19001,11/01/2019,08/02/2019,0.087341,0.087341,MPS,AAA,3,11/01/2019,28/06/2019,28,168,6,6
14/01/2019,HSBCMX,100.072761,99.999977,0.072784,165,0,100.096985,99.999939,0.097046,164,0,168,0.15,0.447266,0.23919,8.745,F_HSBCMX_19002,11/01/2019,08/02/2019,0.087341,0.087341,MPS,AAA,3,11/01/2019,28/06/2019,28,168,6,6
15/01/2019,BBASE,100.192522,99.9983,0.194222,86,0,100.216781,99.998281,0.2185,85,0,94,0.15,0.235322,0.073833,8.745,F_BBASE_18095,07/01/2019,07/02/2019,0.0874,0.0874,MPS,AA,2,07/01/2019,11/04/2019,31,94,3.032258065,3
15/01/2019,BBASE,100.023508,99.999108,0.0244,279,0,100.047864,99.999063,0.048801,278,0,280,0.2,0.746545,0.625866,8.795,F_BBASE_19002,14/01/2019,11/02/2019,0.087841,0.087841,MPS,AA,2,14/01/2019,21/10/2019,28,280,10,10
14/01/2019,GICSA,92.825319,91.841652,0.983667,1417,0,92.854682,91.845793,1.008889,1416,0,2548,3.37,3.15023,12.502683,11.72,91_GICSA_15,06/12/2018,06/06/2019,0.0908,0.0908,MPS,AA,4,04/01/2019,06/01/2019,182,2,0.010989011,0
15/01/2019,HSBCMX,100.096985,99.999939,0.097046,164,0,100.121215,99.999908,0.121307,163,0,168,0.15,0.444508,0.236503,8.745,F_HSBCMX_19001,11/01/2019,08/02/2019,0.087341,0.087341,MPS,AAA,3,11/01/2019,28/06/2019,28,168,6,6
15/01/2019,HSBCMX,100.110334,100.013288,0.097046,164,0,100.134485,100.013178,0.121307,163,0,168,0.12,0.44452,0.236515,8.715,F_HSBCMX_19002,11/01/2019,08/02/2019,0.087341,0.087341,MPS,AAA,3,11/01/2019,28/06/2019,28,168,6,6
14/01/2019,AFIRALM,100.26169,100.00169,0.26,16,0,100.283181,100.001514,0.281667,15,0,28,-0.698314,0.044292,0.003924,7.741725,93_AFIRALM_00119,02/01/2019,30/01/2019,0.078,0.078,MPS,AA,2,02/01/2019,30/01/2019,28,28,1,1
14/01/2019,AFIRALM,100.352497,100.052497,0.3,16,0,100.374146,100.049146,0.325,15,0,28,-0.64869,0.044291,0.003923,7.791349,93_AFIRALM_00219,02/01/2019,30/01/2019,0.09,0.09,MPS,AA,2,02/01/2019,30/01/2019,28,28,1,1
14/01/2019,AFIRALM,100.307624,100.041791,0.265833,17,0,100.329257,100.039257,0.29,16,0,28,-0.64869,0.047049,0.004427,7.791063,93_AFIRALM_00319,03/01/2019,31/01/2019,0.087,0.087,MPS,AA,2,03/01/2019,31/01/2019,28,28,1,1
14/01/2019,AFIRALM,100.3537,100.076561,0.277139,22,0,100.375316,100.072983,0.302333,21,0,33,-0.64869,0.060822,0.007399,7.789634,93_AFIRALM_00419,03/01/2019,05/02/2019,0.0907,0.0907,MPS,AA,2,03/01/2019,05/02/2019,33,33,1,1
14/01/2019,AFIRALM,100.276627,100.023016,0.253611,17,0,100.298253,100.021586,0.276667,16,0,28,-0.64869,0.047049,0.004427,7.791063,93_AFIRALM_00519,03/01/2019,31/01/2019,0.083,0.083,MPS,AA,2,03/01/2019,31/01/2019,28,28,1,1
14/01/2019,AFIRALM,100.306849,100.041321,0.265528,17,0,100.328482,100.038815,0.289667,16,0,28,-0.64869,0.047049,0.004427,7.791063,93_AFIRALM_00619,03/01/2019,31/01/2019,0.0869,0.0869,MPS,AA,2,03/01/2019,31/01/2019,28,28,1,1
14/01/2019,AFIRALM,100.105453,99.869342,0.236111,81,0,100.130178,99.870456,0.259722,80,0,91,0.64968,0.2205,0.09724,9.071139,93_AFIRALM_00719,04/01/2019,05/04/2019,0.085,0.085,MPS,AA,2,04/01/2019,05/04/2019,91,91,1,1
14/01/2019,AFIRALM,100.151579,99.999912,0.151667,22,0,100.173151,99.999818,0.173333,21,0,29,-0.64869,0.060822,0.007399,7.789634,93_AFIRALM_00819,07/01/2019,05/02/2019,0.078,0.078,MPS,AA,2,07/01/2019,05/02/2019,29,29,1,1
14/01/2019,AFIRALM,100.171622,100.015094,0.156528,22,0,100.193199,100.01431,0.178889,21,0,29,-0.64869,0.060822,0.007399,7.789634,93_AFIRALM_00919,07/01/2019,05/02/2019,0.0805,0.0805,MPS,AA,2,07/01/2019,05/02/2019,29,29,1,1
14/01/2019,AFIRALM,100.183648,100.024204,0.159444,22,0,100.205228,100.023006,0.182222,21,0,29,-0.64869,0.060822,0.007399,7.789634,93_AFIRALM_01019,07/01/2019,05/02/2019,0.082,0.082,MPS,AA,2,07/01/2019,05/02/2019,29,29,1,1
14/01/2019,AFIRALM,100.14912,99.999287,0.149833,78,0,100.174059,99.999253,0.174806,77,0,84,0.4,0.213556,0.062305,8.995,93_AFIRALM_01119,08/01/2019,05/02/2019,0.0899,0.0899,MPS,AA,2,08/01/2019,02/04/2019,28,84,3,3
14/01/2019,AFIRALM,100.147501,100.004168,0.143333,39,0,100.171071,100.003849,0.167222,38,0,45,0.115452,0.107339,0.023043,8.548917,93_AFIRALM_01219,08/01/2019,22/02/2019,0.086,0.086,MPS,AA,2,08/01/2019,22/02/2019,45,45,1,1
14/01/2019,AFIRALM,99.880981,99.739314,0.141667,176,0,99.905016,99.739738,0.165278,175,0,182,0.64968,0.468188,0.4384,9.043985,93_AFIRALM_01319,08/01/2019,09/07/2019,0.085,0.085,MPS,AA,2,08/01/2019,09/07/2019,182,182,1,1
14/01/2019,AFIRALM,100.17646,100.03646,0.14,22,0,100.198038,100.034705,0.163333,21,0,28,-0.64869,0.060822,0.007399,7.789634,93_AFIRALM_01419,08/01/2019,05/02/2019,0.084,0.084,MPS,AA,2,08/01/2019,05/02/2019,28,28,1,1
14/01/2019,AFIRALM,100.14717,100.031892,0.115278,23,0,100.168737,100.030404,0.138333,22,0,28,-0.64869,0.063573,0.008083,7.789348,93_AFIRALM_01519,09/01/2019,06/02/2019,0.083,0.083,MPS,AA,2,09/01/2019,06/02/2019,28,28,1,1
14/01/2019,AFIRALM,100.148845,100.053289,0.095556,24,0,100.170406,100.050962,0.119444,23,0,28,-0.64869,0.066322,0.008797,7.789062,93_AFIRALM_01619,10/01/2019,07/02/2019,0.086,0.086,MPS,AA,2,10/01/2019,07/02/2019,28,28,1,1
14/01/2019,AFIRALM,100.156583,100.059916,0.096667,24,0,100.178146,100.057313,0.120833,23,0,28,-0.64869,0.066322,0.008797,7.789062,93_AFIRALM_01719,10/01/2019,07/02/2019,0.087,0.087,MPS,AA,2,10/01/2019,07/02/2019,28,28,1,1
14/01/2019,AFIRALM,99.945556,99.874306,0.07125,88,0,99.970195,99.875195,0.095,87,0,91,0.64968,0.239143,0.114379,9.069139,93_AFIRALM_01819,11/01/2019,12/04/2019,0.0855,0.0855,MPS,AA,2,11/01/2019,12/04/2019,91,91,1,1
14/01/2019,AFIRALM,100.070921,100.000504,0.070417,32,0,100.094208,100.000319,0.093889,31,0,35,0.002881,0.088227,0.015568,8.438347,93_AFIRALM_01919,11/01/2019,15/02/2019,0.0845,0.0845,MPS,AA,2,11/01/2019,15/02/2019,35,35,1,1
14/01/2019,AFIRALM,100.065426,100.000426,0.065,25,0,100.086963,100.000296,0.086667,24,0,28,-0.64869,0.069071,0.009542,7.788776,93_AFIRALM_02019,11/01/2019,08/02/2019,0.078,0.078,MPS,AA,2,11/01/2019,08/02/2019,28,28,1,1
14/01/2019,AFIRALM,100.077651,99.999401,0.07825,249,0,100.103677,99.999344,0.104333,248,0,252,0.8,0.666825,0.504467,9.395,93_AFIRALM_02119,11/01/2019,08/02/2019,0.0939,0.0939,MPS,AA,2,11/01/2019,20/09/2019,28,252,9,9
14/01/2019,AFIRALM,100,100,0.00E+00,28,0,100.023187,99.999854,0.023333,27,0,28,-0.036609,0.077273,0.011942,8.4,93_AFIRALM_02219,14/01/2019,11/02/2019,0.084,0.084,MPS,AA,2,14/01/2019,11/02/2019,28,28,1,1
14/01/2019,AFIRALM,100,100,0.00E+00,50,0,100.024914,99.999692,0.025222,49,0,50,0.64968,0.137159,0.037625,9.08,93_AFIRALM_02319,14/01/2019,05/03/2019,0.0908,0.0908,MPS,AA,2,14/01/2019,05/03/2019,50,50,1,1
15/01/2019,GICSA,92.796251,91.787362,1.008889,1416,0,92.825653,91.791542,1.034111,1415,0,2548,3.37,3.147092,12.481437,11.74,91_GICSA_15,06/12/2018,06/06/2019,0.0908,0.0908,MPS,AA,4,04/01/2019,06/01/2019,182,2,0.010989011,0
15/01/2019,AFIRALM,100.282268,100.000601,0.281667,15,0,100.303829,100.000496,0.303333,14,0,28,-0.698314,0.041532,0.00345,7.763664,93_AFIRALM_00119,02/01/2019,30/01/2019,0.078,0.078,MPS,AA,2,02/01/2019,30/01/2019,28,28,1,1
15/01/2019,AFIRALM,100.373231,100.048231,0.325,15,0,100.39495,100.04495,0.35,14,0,28,-0.64869,0.041531,0.00345,7.813288,93_AFIRALM_00219,02/01/2019,30/01/2019,0.09,0.09,MPS,AA,2,02/01/2019,30/01/2019,28,28,1,1
15/01/2019,AFIRALM,100.32828,100.03828,0.29,16,0,100.349983,100.035816,0.314167,15,0,28,-0.64869,0.044291,0.003923,7.813059,93_AFIRALM_00319,03/01/2019,31/01/2019,0.087,0.087,MPS,AA,2,03/01/2019,31/01/2019,28,28,1,1
15/01/2019,AFIRALM,100.374017,100.071684,0.302333,21,0,100.395704,100.068176,0.327528,20,0,33,-0.64869,0.058069,0.006744,7.811917,93_AFIRALM_00419,03/01/2019,05/02/2019,0.0907,0.0907,MPS,AA,2,03/01/2019,05/02/2019,33,33,1,1
15/01/2019,AFIRALM,100.297276,100.020609,0.276667,16,0,100.318973,100.019251,0.299722,15,0,28,-0.64869,0.044291,0.003923,7.813059,93_AFIRALM_00519,03/01/2019,31/01/2019,0.083,0.083,MPS,AA,2,03/01/2019,31/01/2019,28,28,1,1
15/01/2019,AFIRALM,100.327505,100.037838,0.289667,16,0,100.349208,100.035402,0.313806,15,0,28,-0.64869,0.044291,0.003923,7.813059,93_AFIRALM_00619,03/01/2019,31/01/2019,0.0869,0.0869,MPS,AA,2,03/01/2019,31/01/2019,28,28,1,1
15/01/2019,AFIRALM,100.243426,99.983704,0.259722,80,0,100.266802,99.983469,0.283333,79,0,91,0.105388,0.218078,0.095116,8.552513,93_AFIRALM_00719,04/01/2019,05/04/2019,0.085,0.085,MPS,AA,2,04/01/2019,05/04/2019,91,91,1,1
15/01/2019,AFIRALM,100.171855,99.998522,0.173333,21,0,100.193498,99.998498,0.195,20,0,29,-0.64869,0.058069,0.006744,7.811917,93_AFIRALM_00819,07/01/2019,05/02/2019,0.078,0.078,MPS,AA,2,07/01/2019,05/02/2019,29,29,1,1
15/01/2019,AFIRALM,100.191903,100.013014,0.178889,21,0,100.21355,100.0123,0.20125,20,0,29,-0.64869,0.058069,0.006744,7.811917,93_AFIRALM_00919,07/01/2019,05/02/2019,0.0805,0.0805,MPS,AA,2,07/01/2019,05/02/2019,29,29,1,1
15/01/2019,AFIRALM,100.203931,100.021709,0.182222,21,0,100.225581,100.020581,0.205,20,0,29,-0.64869,0.058069,0.006744,7.811917,93_AFIRALM_01019,07/01/2019,05/02/2019,0.082,0.082,MPS,AA,2,07/01/2019,05/02/2019,29,29,1,1
15/01/2019,AFIRALM,100.174059,99.999253,0.174806,77,0,100.199004,99.999226,0.199778,76,0,84,0.4,0.210797,0.060921,8.995,93_AFIRALM_01119,08/01/2019,05/02/2019,0.0899,0.0899,MPS,AA,2,08/01/2019,02/04/2019,28,84,3,3
15/01/2019,AFIRALM,100.169688,100.002466,0.167222,38,0,100.193304,100.002193,0.191111,37,0,45,0.105388,0.10461,0.021887,8.56211,93_AFIRALM_01219,08/01/2019,22/02/2019,0.086,0.086,MPS,AA,2,08/01/2019,22/02/2019,45,45,1,1
15/01/2019,AFIRALM,99.890545,99.725267,0.165278,175,0,99.914668,99.725779,0.188889,174,0,182,0.64968,0.465572,0.433515,9.075098,93_AFIRALM_01319,08/01/2019,09/07/2019,0.085,0.085,MPS,AA,2,08/01/2019,09/07/2019,182,182,1,1
15/01/2019,AFIRALM,100.196742,100.033409,0.163333,21,0,100.21839,100.031723,0.186667,20,0,28,-0.64869,0.058069,0.006744,7.811917,93_AFIRALM_01419,08/01/2019,05/02/2019,0.084,0.084,MPS,AA,2,08/01/2019,05/02/2019,28,28,1,1
15/01/2019,AFIRALM,100.167376,100.029043,0.138333,22,0,100.189012,100.027623,0.161389,21,0,28,-0.64869,0.060821,0.007398,7.811688,93_AFIRALM_01519,09/01/2019,06/02/2019,0.083,0.083,MPS,AA,2,09/01/2019,06/02/2019,28,28,1,1
15/01/2019,AFIRALM,100.16898,100.049536,0.119444,23,0,100.190612,100.047279,0.143333,22,0,28,-0.64869,0.063572,0.008083,7.81146,93_AFIRALM_01619,10/01/2019,07/02/2019,0.086,0.086,MPS,AA,2,10/01/2019,07/02/2019,28,28,1,1
15/01/2019,AFIRALM,100.176719,100.055886,0.120833,23,0,100.198353,100.053353,0.145,22,0,28,-0.64869,0.063572,0.008083,7.81146,93_AFIRALM_01719,10/01/2019,07/02/2019,0.087,0.087,MPS,AA,2,10/01/2019,07/02/2019,28,28,1,1
15/01/2019,AFIRALM,100.09286,99.99786,0.095,87,0,100.116159,99.997409,0.11875,86,0,91,0.105388,0.236774,0.112124,8.550914,93_AFIRALM_01819,11/01/2019,12/04/2019,0.0855,0.0855,MPS,AA,2,11/01/2019,12/04/2019,91,91,1,1
15/01/2019,AFIRALM,100.092252,99.998363,0.093889,31,0,100.115612,99.998251,0.117361,30,0,35,0.002881,0.085488,0.014616,8.461203,93_AFIRALM_01919,11/01/2019,15/02/2019,0.0845,0.0845,MPS,AA,2,11/01/2019,15/02/2019,35,35,1,1
15/01/2019,AFIRALM,100.085473,99.998806,0.086667,24,0,100.107081,99.998748,0.108333,23,0,28,-0.64869,0.066321,0.008797,7.811231,93_AFIRALM_02019,11/01/2019,08/02/2019,0.078,0.078,MPS,AA,2,11/01/2019,08/02/2019,28,28,1,1
15/01/2019,AFIRALM,100.103677,99.999344,0.104333,248,0,100.12971,99.999293,0.130417,247,0,252,0.8,0.664067,0.500584,9.395,93_AFIRALM_02119,11/01/2019,08/02/2019,0.0939,0.0939,MPS,AA,2,11/01/2019,20/09/2019,28,252,9,9
15/01/2019,AFIRALM,100.0215,99.998167,0.023333,27,0,100.04476,99.998093,0.046667,26,0,28,-0.036609,0.074529,0.011109,8.422627,93_AFIRALM_02219,14/01/2019,11/02/2019,0.084,0.084,MPS,AA,2,14/01/2019,11/02/2019,28,28,1,1
15/01/2019,AFIRALM,100.094949,100.069727,0.025222,49,0,100.118479,100.068035,0.050444,48,0,50,0.105388,0.134544,0.036204,8.559597,93_AFIRALM_02319,14/01/2019,05/03/2019,0.0908,0.0908,MPS,AA,2,14/01/2019,05/03/2019,50,50,1,1
15/01/2019,AFIRALM,100,100,0.00E+00,91,0,100.023253,99.999503,0.02375,90,0,91,0.105388,0.24743,0.122443,8.55,93_AFIRALM_02419,15/01/2019,16/04/2019,0.0855,0.0855,MPS,AA,2,15/01/2019,16/04/2019,91,91,1,1
15/01/2019,ARREACT,100.305489,99.999156,0.306333,100,0,100.331021,99.99916,0.331861,99,0,112,0.6,0.272532,0.0959,9.195,93_ARREACT_00119,03/01/2019,25/04/2019,0.0919,0.0919,MPS,AA,4,03/01/2019,25/04/2019,112,112,1,1
15/01/2019,ARREACT,100.121343,99.996482,0.124861,23,0,100.14633,99.996497,0.149833,22,0,28,0.573958,0.063522,0.00807,9.034108,93_ARREACT_00219,10/01/2019,07/02/2019,0.0899,0.0899,MPS,AA,4,10/01/2019,07/02/2019,28,28,1,1
15/01/2019,ARREACT,100.121343,99.996482,0.124861,23,0,100.14633,99.996497,0.149833,22,0,28,0.573958,0.063522,0.00807,9.034108,93_ARREACT_00319,10/01/2019,07/02/2019,0.0899,0.0899,MPS,AA,4,10/01/2019,07/02/2019,28,28,1,1
15/01/2019,ARREACT,100.135725,99.999753,0.135972,352,0,100.16287,99.999703,0.163167,351,0,357,1.2,0.927785,0.957612,9.795,93_ARREACT_00419,10/01/2019,07/02/2019,0.0979,0.0979,MPS,AA,4,10/01/2019,02/01/2020,28,357,12.75,12
15/01/2019,FINBE,100.122805,99.999333,0.123472,23,0,100.147462,99.999295,0.148167,22,0,28,0.3,0.06345,0.008927,8.895,93_FINBE_00119,10/01/2019,07/02/2019,0.0889,0.0889,MPS,AAA,4,10/01/2019,07/02/2019,28,28,1,1
15/01/2019,GFAMSA,100.15385,99.999822,0.154028,58,0,100.184589,99.999756,0.184833,57,0,63,2.5,0.158745,0.037523,11.095,93_GFAMSA_00119,10/01/2019,07/02/2019,0.1109,0.1109,MPS,B,1,10/01/2019,14/03/2019,28,63,2.25,2
15/01/2019,GFAMSA,100.157305,99.999111,0.158194,275,0,100.188873,99.99904,0.189833,274,0,280,2.8,0.727407,0.598948,11.395,93_GFAMSA_00219,10/01/2019,07/02/2019,0.1139,0.1139,MPS,B,1,10/01/2019,17/10/2019,28,280,10,10
15/01/2019,ION,100.155926,99.99912,0.156806,23,0,100.187217,99.99905,0.188167,22,0,28,2.7,0.063333,0.008894,11.295,93_ION_00119,10/01/2019,07/02/2019,0.1129,0.1129,MPS,A,4,10/01/2019,07/02/2019,28,28,1,1
15/01/2019,START,100.283907,99.99924,0.284667,72,0,100.307634,99.999245,0.308389,71,0,84,-0.05,0.197153,0.054297,8.545,93_START_00119,03/01/2019,31/01/2019,0.0854,0.0854,MPS,AAA,4,03/01/2019,28/03/2019,28,84,3,3
15/01/2019,START,100.117971,99.99936,0.118611,79,0,100.141659,99.999326,0.142333,78,0,84,-0.05,0.216469,0.063779,8.545,93_START_00219,10/01/2019,07/02/2019,0.0854,0.0854,MPS,AAA,4,10/01/2019,04/04/2019,28,84,3,3
15/01/2019,BACTINV,100.14912,99.999287,0.149833,330,0,100.174059,99.999253,0.174806,329,0,336,0.4,0.875693,0.853901,8.995,F_BACTINV_19001,09/01/2019,06/02/2019,0.0899,0.0899,MPS,AAA,4,09/01/2019,11/12/2019,28,336,12,12
15/01/2019,BACTINV,100.345783,100.220922,0.124861,332,0,100.370076,100.220243,0.149833,331,0,337,0.149,0.881226,0.864219,8.744,F_BACTINV_19002,10/01/2019,07/02/2019,0.0899,0.0899,MPS,AAA,4,10/01/2019,13/12/2019,28,337,12.03571429,12
15/01/2019,BACTINV,100.118662,99.999356,0.119306,23,0,100.142488,99.999321,0.143167,22,0,28,0,0.063465,0.008931,8.595,F_BACTINV_19003,10/01/2019,07/02/2019,0.0859,0.0859,MPS,AAA,4,10/01/2019,07/02/2019,28,28,1,1
15/01/2019,BACTINV,100.120043,99.999349,0.120694,51,0,100.144146,99.999313,0.144833,50,0,56,0.1,0.140196,0.030526,8.695,F_BACTINV_19004,10/01/2019,07/02/2019,0.0869,0.0869,MPS,AAA,4,10/01/2019,07/03/2019,28,56,2,2
15/01/2019,BACTINV,100.120734,99.999345,0.121389,79,0,100.144975,99.999308,0.145667,78,0,84,0.15,0.2164,0.063745,8.745,F_BACTINV_19005,10/01/2019,07/02/2019,0.0874,0.0874,MPS,AAA,4,10/01/2019,04/04/2019,28,84,3,3
15/01/2019,BACTINV,100.121424,99.999341,0.122083,107,0,100.145804,99.999304,0.1465,106,0,112,0.2,0.292069,0.108422,8.795,F_BACTINV_19006,10/01/2019,07/02/2019,0.0879,0.0879,MPS,AAA,4,10/01/2019,02/05/2019,28,112,4,4
